Sex,Week,Age,cov_deaths_wk,cov_cases_wk,cov_tests_wk,Deaths
b,11,0,NA,0.40000000000000036,260.8,4
b,11,5,NA,0.6000000000000005,131.2,1
b,11,10,NA,0.40000000000000036,67,2
b,11,15,NA,1.6000000000000014,73,2
b,11,20,NA,8.699999999999996,193.90000000000003,2
b,11,25,NA,18.299999999999997,380.09999999999997,3
b,11,30,NA,21.599999999999994,480.59999999999997,1
b,11,35,NA,28.400000000000006,522.4000000000001,9
b,11,40,NA,48.69999999999999,595.4000000000001,5.000000000000001
b,11,45,NA,53.30000000000001,592.5999999999999,11
b,11,50,NA,39.500000000000014,558.8000000000001,17
b,11,55,NA,38.5,507.19999999999993,35
b,11,60,NA,45.50000000000001,467.90000000000003,64
b,11,65,NA,48.49999999999999,456.09999999999997,105
b,11,70,NA,54.400000000000006,507.5,125
b,11,75,NA,51.599999999999994,466.5,169
b,11,80,NA,49.199999999999996,393.79999999999995,157
b,11,85,NA,30.800000000000004,264.20000000000005,170
b,11,90,NA,9.3,130.4,121
b,11,95,NA,2.4,38.900000000000006,52
b,11,100,NA,0.3,5.7,11
b,12,0,NA,2,207,2
b,12,5,NA,3,116,1
b,12,10,NA,3.5,91.69999999999999,2
b,12,15,NA,7.5,118.30000000000001,1
b,12,20,NA,25,254.5,1
b,12,25,NA,44.999999999999986,474.5000000000001,2
b,12,30,NA,47.20000000000002,590.6000000000001,4
b,12,35,NA,48.79999999999998,615.3999999999999,4
b,12,40,NA,63.70000000000002,686.0999999999999,12
b,12,45,NA,94.30000000000001,718.9000000000001,11
b,12,50,NA,120.5,736.3999999999999,23
b,12,55,NA,107.49999999999999,677.6000000000001,32
b,12,60,NA,86.19999999999999,590,53
b,12,65,NA,87.80000000000001,546,86
b,12,70,NA,115.99999999999999,597.1999999999999,134
b,12,75,NA,107.00000000000001,542.8000000000001,178.00000000000003
b,12,80,NA,74.7,452.30000000000007,191
b,12,85,NA,41.3,306.69999999999993,210
b,12,90,NA,18.5,156.89999999999998,132
b,12,95,NA,4.9,48.7,53
b,12,100,NA,0.6000000000000001,7.4,8
b,13,0,NA,6.6000000000000005,442.9000000000001,2
b,13,5,NA,9.399999999999999,346.1,0
b,13,10,NA,14.299999999999999,359.79999999999995,0
b,13,15,NA,29.699999999999996,487.20000000000005,2
b,13,20,NA,82.10000000000001,951.1,2
b,13,25,NA,146.90000000000003,1647.9,0
b,13,30,NA,153.5,1971,1
b,13,35,NA,151.5,2068,3
b,13,40,NA,186.6,2423.3,5
b,13,45,NA,218.39999999999998,2619.7,11
b,13,50,NA,231.09999999999997,2672.4,15
b,13,55,NA,203.90000000000003,2404.6,36
b,13,60,NA,162.4,1914.8999999999999,53
b,13,65,NA,123.6,1428.1000000000001,77
b,13,70,NA,99.10000000000002,1165.8000000000002,141
b,13,75,NA,79.89999999999998,888.1999999999998,154
b,13,80,NA,77.80000000000001,740.8999999999999,197
b,13,85,NA,63.19999999999999,556.1000000000001,190
b,13,90,NA,37,320.40000000000003,165
b,13,95,NA,12.799999999999999,110.79999999999998,52
b,13,100,NA,2.1999999999999997,18.800000000000004,5
b,14,0,0,14.399999999999999,678.8999999999999,3
b,14,5,0,17.599999999999998,500.1,0
b,14,10,0,25.500000000000004,499.60000000000014,0
b,14,15,0,46.5,661.3999999999999,0
b,14,20,0,107.70000000000002,1240.6000000000001,3
b,14,25,0,164.29999999999995,1934.3999999999996,4
b,14,30,-0.1,140.5,1965.1,2
b,14,35,0,111.5,1817.9,3
b,14,40,0,118.89999999999998,2091.2999999999993,5
b,14,45,0.10000000000000009,144.10000000000002,2342.7000000000007,19
b,14,50,0.5,174,2470.8999999999996,23
b,14,55,1.3999999999999995,160,2251.1000000000004,32
b,14,60,4.799999999999999,116.89999999999998,1796.9,57
b,14,65,9.4,79.10000000000002,1368.1,86
b,14,70,13.999999999999996,61.19999999999999,1167.1,150
b,14,75,16.599999999999994,51.80000000000001,888.9000000000001,197
b,14,80,17.1,53.69999999999999,684.2000000000003,194
b,14,85,15.600000000000001,45.30000000000001,468.79999999999995,181
b,14,90,12.8,26.900000000000006,255.29999999999995,132
b,14,95,6.1,9.5,85.60000000000002,55
b,14,100,1.4000000000000001,1.6000000000000005,14.099999999999994,10
b,15,0,0,7.5000000000000036,850.2,2
b,15,5,0,10.5,659.8,0
b,15,10,0,17.89999999999999,649.8999999999999,0
b,15,15,0,35.10000000000001,749.0999999999999,0
b,15,20,0,79.69999999999999,1134.5,1
b,15,25,0,114.30000000000007,1603.5,1
b,15,30,0.1,91.59999999999997,1773.1000000000004,3
b,15,35,0.1,76.40000000000003,1838.8999999999996,3
b,15,40,0.2,95.80000000000007,2111.1000000000004,7
b,15,45,0.3999999999999999,111.19999999999993,2166.8999999999996,12
b,15,50,0.7999999999999998,109.10000000000002,2115.7000000000007,17
b,15,55,1.6000000000000005,96.89999999999998,1960.2999999999993,30
b,15,60,2.4000000000000004,79.80000000000007,1687.6999999999998,64
b,15,65,4.399999999999999,57.19999999999999,1329.3000000000002,91
b,15,70,9.5,42.69999999999999,1110.1000000000004,149
b,15,75,13.900000000000006,38.30000000000001,844.9000000000001,166
b,15,80,17.4,46.39999999999998,684,202
b,15,85,14.899999999999999,44.599999999999994,492.9999999999998,190
b,15,90,8.299999999999997,29,274.80000000000007,142
b,15,95,2.8999999999999986,10.900000000000002,92.80000000000001,56
b,15,100,0.5,2,15.400000000000006,8
b,16,0,0,11.5,2100.2,6
b,16,5,0,15.5,1716.8000000000002,1
b,16,10,0,25.400000000000006,1726.5000000000002,0
b,16,15,0,43.599999999999994,1935.5,1
b,16,20,0,78.59999999999997,2795.3999999999996,2
b,16,25,0,101.39999999999998,3897.5999999999995,6
b,16,30,0,88.30000000000007,4358,4
b,16,35,0,78.69999999999993,4452,5
b,16,40,0,92.69999999999993,4984.9,8
b,16,45,0.19999999999999996,104.30000000000007,5311.1,11
b,16,50,0.5,105.89999999999998,5611.4,15
b,16,55,1.0999999999999996,93.10000000000002,5230.6,39
b,16,60,2.700000000000001,72.39999999999998,4231.5999999999995,54
b,16,65,4.300000000000001,52.599999999999966,3219.4000000000005,85
b,16,70,5.100000000000001,45.5,2724,122
b,16,75,5.8999999999999915,45.5,2050.9999999999995,170
b,16,80,8.900000000000006,52.900000000000034,1539.1999999999998,169
b,16,85,12.099999999999994,44.099999999999994,999.8000000000002,171
b,16,90,12.700000000000003,23,503.20000000000005,131
b,16,95,7.300000000000001,7,154.60000000000002,63
b,16,100,2,1,23.299999999999997,15
b,17,0,0,20.700000000000003,2698.3,6
b,17,5,0,23.299999999999997,2307.7,0
b,17,10,0,31.80000000000001,2446.2,1
b,17,15,0,47.19999999999999,2948.8,4
b,17,20,0,77.39999999999998,4591.4000000000005,1
b,17,25,0,97.60000000000002,6439.600000000002,2
b,17,30,0,86.39999999999998,6691.699999999999,2
b,17,35,0,71.60000000000002,6492.300000000001,6
b,17,40,0.09999999999999998,70.10000000000002,7386.1,8
b,17,45,0.10000000000000009,70.89999999999998,8069.9,24
b,17,50,0.30000000000000027,77.20000000000005,8536.5,16
b,17,55,0.6000000000000005,71.79999999999995,7924.5,42
b,17,60,1,54.19999999999993,6388.299999999999,44
b,17,65,3.0000000000000036,35.80000000000001,4787.699999999999,82
b,17,70,9,26.900000000000034,3928.1000000000004,135
b,17,75,13,25.099999999999966,2860.8999999999996,176
b,17,80,13.299999999999997,30.30000000000001,2104.8,170
b,17,85,11.700000000000003,28.69999999999999,1384.1999999999998,150
b,17,90,8.899999999999999,17.69999999999999,724.4000000000001,153
b,17,95,4.100000000000001,6.299999999999997,232.89999999999998,49
b,17,100,0.8999999999999995,1.0999999999999996,36.7,15
b,18,0,0,26.19999999999999,2283.5,6
b,18,5,0,26.80000000000001,2081.5,0
b,18,10,0,32.39999999999998,2322.2999999999993,0
b,18,15,0,42.60000000000002,2901.7000000000007,0
b,18,20,0,61.5,4572.799999999999,2
b,18,25,0.1,73.5,6290.199999999997,2
b,18,30,0.1,68.39999999999998,6268.600000000002,2
b,18,35,0.2,61.60000000000002,5864.399999999998,4
b,18,40,0.30000000000000004,66,6572.5,9
b,18,45,0.6000000000000001,69,7151.5,11
b,18,50,1.0999999999999996,71.60000000000002,7589.4000000000015,22
b,18,55,1.5999999999999996,64.39999999999998,7165.5999999999985,31
b,18,60,1.1999999999999993,48.90000000000009,5928.600000000002,45
b,18,65,0.7999999999999972,34.099999999999966,4517.4,68
b,18,70,1.8000000000000043,27.5,3697.3999999999996,117
b,18,75,3.200000000000003,23.5,2643.6000000000004,164
b,18,80,5.700000000000003,22.599999999999966,1887.9000000000005,167
b,18,85,8.299999999999997,15.400000000000034,1202.1000000000004,183
b,18,90,8.599999999999994,5.900000000000006,609.5,147
b,18,95,4.9999999999999964,1,189.69999999999993,55
b,18,100,1.5,0.09999999999999964,28.799999999999997,12
b,19,0,0,12.5,2073.2999999999993,6
b,19,5,0,14.5,1953.7000000000007,0
b,19,10,0,19.900000000000006,2195,0
b,19,15,0,25.099999999999966,2643,2
b,19,20,0,29.40000000000009,3903.199999999999,3
b,19,25,0,37.59999999999991,5157.800000000003,1
b,19,30,-0.1,48.89999999999998,5136.299999999999,4
b,19,35,-0.10000000000000003,44.10000000000002,4784.700000000001,4
b,19,40,-0.20000000000000007,31.899999999999977,5209.4000000000015,5
b,19,45,-0.30000000000000004,26.09999999999991,5551.5999999999985,16
b,19,50,-0.5999999999999996,38.700000000000045,5884.4000000000015,35
b,19,55,-0.8000000000000007,40.30000000000007,5561.5999999999985,33
b,19,60,-0.6999999999999993,26.699999999999932,4687.0999999999985,49
b,19,65,-0.29999999999999716,15.300000000000068,3815.9000000000015,83
b,19,70,1.2999999999999972,11.399999999999977,3394.6000000000004,113
b,19,75,3.700000000000003,9.600000000000023,2503.3999999999996,156
b,19,80,5.8999999999999915,9.400000000000034,1726.0999999999985,163
b,19,85,5.1000000000000085,7.599999999999966,1021.8999999999996,174
b,19,90,2.1000000000000085,4.300000000000011,476.39999999999964,124
b,19,95,0.20000000000000284,1.5,135.9000000000001,46
b,19,100,-0.1999999999999993,0.20000000000000107,18.599999999999994,9
b,20,0,0,18.5,1948.7000000000007,3
b,20,5,0,14.5,1612.2999999999993,0
b,20,10,0,12.700000000000017,1916.6000000000004,0
b,20,15,0,15.300000000000011,3112.3999999999996,1
b,20,20,0,31.5,6106.5,1
b,20,25,0,48.5,7854.5,3
b,20,30,0,41.5,5295.499999999996,1
b,20,35,0,31.5,3247.5,6
b,20,40,0,30.899999999999977,3696.199999999997,8
b,20,45,-0.10000000000000009,32.100000000000136,4567.800000000003,9
b,20,50,0,33.799999999999955,4810.399999999994,22
b,20,55,0.10000000000000142,30.199999999999932,4343.600000000006,35
b,20,60,0.1999999999999993,22.200000000000045,3738.100000000002,49
b,20,65,0.7999999999999972,14.799999999999955,3270.899999999998,77
b,20,70,1.5999999999999943,11.199999999999989,3093.5999999999985,119
b,20,75,2.4000000000000057,8.800000000000011,2309.4000000000015,138
b,20,80,3,8.199999999999989,1551.800000000001,155
b,20,85,3,6.800000000000011,892.1999999999998,156
b,20,90,2.3999999999999915,4.199999999999989,410.3000000000002,114
b,20,95,1.2000000000000028,1.5,116.59999999999991,45
b,20,100,0.29999999999999893,0.29999999999999893,16,9
b,21,0,0,6.200000000000017,264.2999999999993,3
b,21,5,0,6.799999999999983,228.70000000000073,0
b,21,10,0,8.899999999999977,263.60000000000036,1
b,21,15,0,12.100000000000023,382.39999999999964,1
b,21,20,0,17.699999999999932,694.3000000000029,1
b,21,25,0,20.300000000000068,909.6999999999971,2
b,21,30,0,17.399999999999977,706.2000000000044,5
b,21,35,0,13.600000000000023,507.7999999999993,3
b,21,40,0,11.900000000000091,524.5999999999985,7
b,21,45,0,12.099999999999909,590.4000000000015,10
b,21,50,0,13.700000000000045,640.2000000000044,14
b,21,55,0,11.300000000000068,594.7999999999956,31
b,21,60,0,7.5,520.0999999999985,57
b,21,65,0,7.5,496.90000000000146,74
b,21,70,1.1000000000000085,10.500000000000057,522.5,124.99999999999999
b,21,75,1.8999999999999915,10.5,403.5,146
b,21,80,1.2999999999999972,8.399999999999977,258.10000000000036,154
b,21,85,0.7000000000000028,5.600000000000023,131.90000000000055,156
b,21,90,0.20000000000000284,3,51.19999999999982,138
b,21,95,-0.10000000000000142,0.8999999999999986,11.700000000000045,57
b,21,100,-0.09999999999999964,0.09999999999999964,1.0999999999999943,9
b,22,0,0,10.399999999999977,2048.2000000000007,4
b,22,5,0,10.600000000000023,1903.7999999999993,0
b,22,10,0,13.400000000000006,2197.3999999999996,2
b,22,15,0,18.599999999999966,2890.5999999999985,0
b,22,20,0,29.899999999999977,4667.299999999999,2
b,22,25,0,37.10000000000002,6001.700000000004,1
b,22,30,0,30.800000000000068,5165.699999999997,2
b,22,35,0,24.199999999999932,4196.300000000003,6
b,22,40,0.10000000000000009,24.199999999999932,4359.9000000000015,5
b,22,45,0.19999999999999996,25.799999999999955,4667.0999999999985,7
b,22,50,0.2999999999999998,29.5,5052.199999999997,25
b,22,55,0.5,29.5,5004.800000000003,24
b,22,60,1.1000000000000014,24.399999999999977,4697.699999999997,60
b,22,65,1.8999999999999986,17.600000000000023,4447.299999999999,86
b,22,70,2.5,13.599999999999909,4352.700000000001,121
b,22,75,3.5,10.399999999999977,3046.2999999999993,148
b,22,80,5.6000000000000085,8.900000000000034,1736.0999999999985,155
b,22,85,5.3999999999999915,6.099999999999966,850.9000000000005,150
b,22,90,3,3,367.60000000000036,103
b,22,95,0.8999999999999986,0.9000000000000057,104.79999999999995,53
b,22,100,0.09999999999999964,0.10000000000000142,14.700000000000017,13
b,23,0,0,11.600000000000023,6713.299999999999,4
b,23,5,0,10.399999999999977,4934.700000000001,0
b,23,10,0,10.800000000000011,4669.300000000001,0
b,23,15,0,12.200000000000045,5399.700000000001,0
b,23,20,0,16.200000000000045,8407.999999999996,2
b,23,25,0,21.799999999999955,11259,3
b,23,30,0,24.100000000000023,10286.599999999999,0
b,23,35,0,20.899999999999977,8273.400000000001,4
b,23,40,-0.10000000000000009,17.399999999999977,7764.700000000004,4
b,23,45,-0.09999999999999987,15.600000000000136,7544.299999999996,9
b,23,50,0,18.199999999999818,7900.300000000003,22
b,23,55,0.09999999999999964,16.800000000000068,7681.699999999997,33
b,23,60,0.29999999999999716,12,7007.4000000000015,62.00000000000001
b,23,65,0.7000000000000028,10,6638.600000000002,67
b,23,70,1.5999999999999943,11.700000000000045,6740,113
b,23,75,1.4000000000000057,11.300000000000011,4943,142
b,23,80,0.20000000000000284,9.299999999999955,3004.100000000002,166
b,23,85,-0.20000000000000284,4.7000000000000455,1566.8999999999996,152
b,23,90,0.4000000000000057,0.5999999999999943,685.5,122.99999999999999
b,23,95,0.5,-0.4000000000000057,190,43
b,23,100,0.20000000000000107,-0.10000000000000142,25.5,11
b,24,0,0,5,4002.600000000002,7
b,24,5,0,5,2609.399999999998,0
b,24,10,0,6.099999999999994,2166.5999999999985,0
b,24,15,0,7.899999999999977,2224.4000000000015,0
b,24,20,0,11.700000000000045,3256.5,3
b,24,25,0,14.299999999999955,4455.5,4
b,24,30,0,13.399999999999977,4314.100000000006,3
b,24,35,0,12.600000000000023,3529.899999999994,3
b,24,40,0,15.200000000000045,3141,10
b,24,45,0,17.799999999999955,2799,11
b,24,50,0,18.600000000000136,2754.0999999999985,19
b,24,55,0,14.399999999999864,2606.9000000000015,36
b,24,60,0,8.700000000000045,2303.2000000000044,50
b,24,65,0,6.2999999999999545,2077.7999999999956,73
b,24,70,-0.20000000000000284,6.2000000000000455,2053.5,121
b,24,75,0.20000000000000284,4.800000000000011,1547.5,132
b,24,80,1.3999999999999915,2.6000000000000227,1025.3999999999978,169
b,24,85,1.6000000000000085,1.3999999999999773,597.6000000000004,158
b,24,90,0.7999999999999972,1.200000000000017,287.5,129
b,24,95,0.10000000000000142,0.6000000000000014,86,61
b,24,100,0,0.10000000000000142,12.400000000000006,11
b,25,0,0,12.099999999999994,8016.299999999996,3.9999999999999996
b,25,5,0,12.900000000000006,5779.700000000001,0.9999999999999999
b,25,10,0,16.30000000000001,5334.600000000002,0
b,25,15,0,20.69999999999999,5844.399999999998,0.9999999999999999
b,25,20,0,26.699999999999932,8456.400000000001,3.9999999999999996
b,25,25,0,29.299999999999955,10913.599999999991,0
b,25,30,0,28,10090.5,0.9999999999999999
b,25,35,0,26,8272.5,3
b,25,40,0,27,7751.899999999994,7
b,25,45,0,27,7318.100000000006,17
b,25,50,0,25.59999999999991,7291.199999999997,26
b,25,55,0,19.40000000000009,6809.800000000003,24
b,25,60,0.40000000000000213,13.899999999999977,5985.199999999997,55
b,25,65,0.6000000000000014,15.100000000000023,5454.800000000003,77
b,25,70,0.10000000000000853,20.5,5472.300000000003,100
b,25,75,-0.10000000000000853,18.5,4141.700000000001,144
b,25,80,0.5,12.199999999999989,2693.9000000000015,148
b,25,85,0.5,5.800000000000011,1494.0999999999985,151
b,25,90,0.09999999999999432,2.3999999999999773,666.8000000000002,130
b,25,95,0,0.6000000000000014,183.20000000000005,43
b,25,100,-0.09999999999999964,0.09999999999999964,24.099999999999966,12
b,26,0,0,6.199999999999989,3238.4000000000015,10
b,26,5,0,4.800000000000011,2828.600000000002,0
b,26,10,0,4.599999999999994,3050.5999999999985,0
b,26,15,0,5.400000000000034,3717.4000000000015,0
b,26,20,0,9.700000000000045,5578.300000000003,1
b,26,25,0,15.300000000000182,6851.700000000012,3
b,26,30,0,14.899999999999977,5786.699999999997,4
b,26,35,0,11.100000000000023,4616.300000000003,3
b,26,40,0,8.400000000000091,4637.4000000000015,5
b,26,45,0,7.599999999999909,4738.599999999991,4
b,26,50,0,9.200000000000045,4815.5,16
b,26,55,0,7.7999999999999545,4411.5,46
b,26,60,0,4.7999999999999545,3850.300000000003,49
b,26,65,0,4.2000000000000455,3624.699999999997,73
b,26,70,-0.10000000000000853,5.199999999999932,3777.7999999999956,113
b,26,75,0.10000000000000853,3.8000000000000114,2861.2000000000007,153
b,26,80,0.5,1.3000000000000114,1812.7000000000007,165
b,26,85,0.5,0.6999999999999886,999.3000000000011,159
b,26,90,0.10000000000000853,1.1000000000000227,460.59999999999945,112
b,26,95,-0.10000000000000142,0.7000000000000028,132.9000000000001,57
b,26,100,0,0.09999999999999964,18.5,11
b,27,0,0,1.9000000000000057,1828.9000000000015,7
b,27,5,0,3.0999999999999943,2204.0999999999985,0
b,27,10,0,5.299999999999983,2790.0999999999985,0
b,27,15,0,9.699999999999989,3583.9000000000015,0.9999999999999999
b,27,20,0,19.100000000000023,5337,6
b,27,25,0,23.899999999999864,6530,1.9999999999999998
b,27,30,0,15.799999999999955,5614.100000000006,3.9999999999999996
b,27,35,0,9.200000000000045,4465.899999999994,5
b,27,40,0,8.399999999999864,4345.9000000000015,3
b,27,45,0,11.600000000000136,4419.100000000006,7
b,27,50,0,15.5,4650.800000000003,24
b,27,55,0,12.5,4374.199999999997,44
b,27,60,-0.10000000000000142,6.5,3811.399999999994,62
b,27,65,0.09999999999999432,4.5,3544.600000000006,81
b,27,70,1.4000000000000057,5.300000000000068,3644.800000000003,101
b,27,75,1.5999999999999943,3.699999999999932,2683.199999999997,153
b,27,80,0.20000000000000284,0.8000000000000114,1610.5,142
b,27,85,-0.20000000000000284,0.19999999999998863,833.5,159
b,27,90,0.3999999999999915,1.0999999999999943,363.1999999999998,125
b,27,95,0.3999999999999986,0.6999999999999957,99.69999999999982,61
b,27,100,0.09999999999999964,0.1999999999999993,13.100000000000023,9
b,28,0,0,3.0999999999999943,1569.800000000003,3
b,28,5,0,7.900000000000006,2094.199999999997,0
b,28,10,0,14.900000000000034,2739.0999999999985,2
b,28,15,0,21.099999999999966,3445.9000000000015,0
b,28,20,0,24.199999999999932,4839.200000000004,2
b,28,25,0,17.799999999999955,5659.799999999988,5
b,28,30,0,13.300000000000068,4850.099999999991,1
b,28,35,0,14.699999999999932,3887.9000000000087,6
b,28,40,0,20.100000000000136,3747.100000000006,5
b,28,45,0,20.899999999999864,3750.899999999994,6
b,28,50,0,16.40000000000009,3927.199999999997,22
b,28,55,0,12.599999999999909,3708.800000000003,31
b,28,60,0,10.800000000000068,3217.800000000003,51
b,28,65,0,8.199999999999932,2922.199999999997,79
b,28,70,0.4000000000000057,5.7999999999999545,2976.5999999999985,110
b,28,75,0.5999999999999943,3.2000000000000455,2276.4000000000015,143
b,28,80,0.09999999999999432,2.1999999999999886,1469.3999999999978,155
b,28,85,-0.09999999999999432,2.8000000000000114,792.6000000000004,154
b,28,90,0,3.0999999999999943,337.40000000000055,126.99999999999999
b,28,95,0.10000000000000142,1.500000000000007,87.09999999999991,45
b,28,100,0.09999999999999964,0.40000000000000036,10.5,10
b,29,0,0,3.5,574.2999999999956,4
b,29,5,0,8.5,2375.7000000000044,0
b,29,10,0,16.099999999999966,3954.4000000000015,0
b,29,15,0,23.900000000000034,5339.5999999999985,1
b,29,20,0,29.399999999999977,7308.599999999991,6
b,29,25,0,23.600000000000136,7833.400000000009,4
b,29,30,0,15.499999999999886,6179.400000000009,2
b,29,35,0,15.5,5027.599999999991,2
b,29,40,0,22.799999999999955,5373.899999999994,9
b,29,45,0,29.200000000000045,5837.100000000006,11
b,29,50,0,29.799999999999955,6110,19
b,29,55,0,23.200000000000045,5444,44
b,29,60,-0.09999999999999787,14.899999999999977,4405.5,44
b,29,65,0.10000000000000142,10.100000000000023,3896.5,75
b,29,70,0.3999999999999915,8.299999999999955,3937.300000000003,130
b,29,75,0.6000000000000085,5.7000000000000455,2851.699999999997,136
b,29,80,0.20000000000000284,2.8000000000000114,1658.7000000000007,173
b,29,85,-0.20000000000000284,1.1999999999999886,832.2999999999993,168
b,29,90,0,0.6999999999999886,355.5,115
b,29,95,0,0.29999999999999716,96.10000000000036,72
b,29,100,0,0,12.399999999999977,11
b,30,0,0,6,896.9000000000015,6
b,30,5,0,9,2459.0999999999985,1
b,30,10,0,14.699999999999989,3985.2000000000044,1
b,30,15,0,24.30000000000001,5300.799999999996,3
b,30,20,0,43.30000000000007,7062.400000000009,2
b,30,25,0,55.700000000000045,7449.599999999991,5
b,30,30,0,47,6029.899999999994,6
b,30,35,0,41,5260.100000000006,7
b,30,40,0,46.799999999999955,5987.399999999994,7
b,30,45,0,45.200000000000045,6594.600000000006,11
b,30,50,0,33.5,6738.5,14
b,30,55,0,23.5,5887.5,33
b,30,60,0,18.699999999999932,4799.399999999994,56
b,30,65,0,14.300000000000068,4341.5999999999985,75
b,30,70,0.5,11.300000000000068,4453.0999999999985,103
b,30,75,0.5,7.699999999999932,3223.9000000000015,142
b,30,80,0,5,1851.0999999999985,149
b,30,85,0,2,910.9000000000015,146
b,30,90,0.4000000000000057,0.20000000000001705,380.09999999999945,111
b,30,95,0.3999999999999986,-0.20000000000000284,100.29999999999973,54
b,30,100,0.09999999999999964,-0.09999999999999964,12.600000000000023,12
b,31,0,0,12.599999999999994,1485.4000000000015,1
b,31,5,0,29.400000000000006,3753.5999999999985,0
b,31,10,0,55.400000000000034,6044.899999999994,1
b,31,15,0,78.60000000000002,7662.100000000006,2
b,31,20,0,92.5,9288.899999999994,7
b,31,25,0,85.5,9209.100000000006,2
b,31,30,0,74.90000000000009,7626.300000000003,0
b,31,35,0,61.10000000000002,6738.699999999997,3
b,31,40,0,51.200000000000045,7377.400000000009,9
b,31,45,0,54.799999999999955,7912.599999999991,14
b,31,50,0,74.59999999999991,8130.100000000006,23
