Sex,Week,Age,cov_deaths_wk,cov_cases_wk,cov_tests_wk,Deaths
m,16,70,3.5,23.5,NA,63
m,16,75,4.5,21.400000000000006,NA,92
m,16,80,7,22.30000000000001,NA,95
m,16,85,6.900000000000006,14.799999999999997,NA,83
m,16,90,3.900000000000002,5.099999999999994,NA,49
m,16,95,1.1000000000000005,0.8999999999999986,NA,11
m,16,100,0.19999999999999996,0,NA,3
m,17,0,0,8.799999999999997,NA,3
m,17,5,0,10.200000000000003,NA,0
m,17,10,0,13.600000000000001,NA,0
m,17,15,0,20.400000000000006,NA,2
m,17,20,0,36.599999999999994,NA,0
m,17,25,0,45.400000000000034,NA,1
m,17,30,0,33.79999999999998,NA,1
m,17,35,0.1,24.19999999999999,NA,4
m,17,40,0,22.80000000000001,NA,4
m,17,45,0.09999999999999998,24.19999999999999,NA,15
m,17,50,0.20000000000000018,28.600000000000023,NA,12
m,17,55,0.5999999999999996,27.399999999999977,NA,22
m,17,60,0.40000000000000036,21.600000000000023,NA,29
m,17,65,1.6000000000000014,16.399999999999977,NA,49
m,17,70,7.399999999999999,15.5,NA,73
m,17,75,10.600000000000001,14.599999999999994,NA,92
m,17,80,8.900000000000006,14.5,NA,96
m,17,85,6.099999999999994,10.5,NA,75
m,17,90,3.1999999999999993,4.700000000000003,NA,57
m,17,95,0.7999999999999998,1.1000000000000014,NA,8
m,17,100,0,0.19999999999999996,NA,1
m,18,0,0,13.600000000000001,NA,3
m,18,5,0,13.399999999999999,NA,0
m,18,10,0,15.699999999999996,NA,0
m,18,15,0,19.299999999999997,NA,0
m,18,20,0,26.400000000000006,NA,2
m,18,25,0.1,29.5,NA,1
m,18,30,0,25.80000000000001,NA,0
m,18,35,0.09999999999999998,23.30000000000001,NA,2
m,18,40,0.29999999999999993,25.600000000000023,NA,6
m,18,45,0.5,24.399999999999977,NA,7
m,18,50,0.8999999999999999,21.599999999999966,NA,15
m,18,55,1.1000000000000005,22.400000000000034,NA,23
m,18,60,0.6999999999999993,23.399999999999977,NA,25
m,18,65,0.29999999999999716,17.600000000000023,NA,42
m,18,70,0.8999999999999986,11,NA,75
m,18,75,2.1000000000000014,7.900000000000006,NA,87
m,18,80,3.8999999999999986,8.599999999999994,NA,85
m,18,85,4.100000000000001,6.299999999999997,NA,96
m,18,90,1.8999999999999986,2.3999999999999986,NA,42
m,18,95,0.3000000000000007,0.5,NA,15
m,18,100,0,0,NA,2
m,19,0,0,3.299999999999997,NA,5
m,19,5,0,5.700000000000003,NA,0
m,19,10,0,10.100000000000009,NA,0
m,19,15,0,12.899999999999991,NA,1
m,19,20,0,11.299999999999983,NA,1
m,19,25,-0.1,14.799999999999955,NA,1
m,19,30,0,26.100000000000023,NA,2
m,19,35,-0.09999999999999998,25.899999999999977,NA,4
m,19,40,-0.19999999999999996,16.899999999999977,NA,3
m,19,45,-0.30000000000000004,9.100000000000023,NA,9
m,19,50,-0.6000000000000001,13.199999999999989,NA,24
m,19,55,-0.7000000000000002,16.899999999999977,NA,22
m,19,60,0.09999999999999964,14.199999999999989,NA,30
m,19,65,0.9000000000000021,8.699999999999989,NA,57
m,19,70,0.8999999999999986,5,NA,68
m,19,75,2.1000000000000014,3,NA,84
m,19,80,3.999999999999993,2.6999999999999886,NA,87
m,19,85,2.8999999999999986,2.4000000000000057,NA,78
m,19,90,0.3000000000000007,1.5,NA,37
m,19,95,-0.20000000000000107,0.5,NA,15
m,19,100,-0.09999999999999987,0.10000000000000009,NA,3
m,20,0,0,13.200000000000003,NA,2
m,20,5,0,8.799999999999997,NA,0
m,20,10,0,4.5,NA,0
m,20,15,0,2.5,NA,0
m,20,20,0,9.300000000000011,NA,0
m,20,25,0,19.700000000000045,NA,2
m,20,30,0,19.399999999999977,NA,1
m,20,35,0,15.5,NA,5
m,20,40,0,14.800000000000011,NA,8
m,20,45,0,15.199999999999989,NA,4
m,20,50,0,16.600000000000023,NA,12
m,20,55,0,14.400000000000034,NA,25
m,20,60,-0.09999999999999964,10,NA,31
m,20,65,0.09999999999999787,7,NA,49
m,20,70,1.3000000000000043,6.199999999999989,NA,69
m,20,75,1.6999999999999957,4.800000000000011,NA,80
m,20,80,0.6000000000000085,3.5,NA,78
m,20,85,0.4000000000000057,2.4000000000000057,NA,71
m,20,90,1.1999999999999993,1.5,NA,45
m,20,95,0.5999999999999996,0.3999999999999986,NA,13
m,20,100,0.19999999999999996,0.10000000000000009,NA,1
m,21,0,0,1.5,NA,1.9999999999999998
m,21,5,0,2.5999999999999943,NA,0
m,21,10,0,4.599999999999994,NA,0
m,21,15,0,6.400000000000006,NA,0
m,21,20,0,7.400000000000006,NA,0.9999999999999999
m,21,25,0,7.599999999999966,NA,0
m,21,30,0,7.800000000000011,NA,1.9999999999999998
m,21,35,0,6.2000000000000455,NA,0.9999999999999999
m,21,40,0,3.3999999999999773,NA,6
m,21,45,0,1.6000000000000227,NA,6
m,21,50,0,2.6999999999999886,NA,9
m,21,55,0,3.2999999999999545,NA,20
m,21,60,0,3.1999999999999886,NA,33
m,21,65,0,4.800000000000011,NA,49
m,21,70,0.7999999999999972,7.600000000000023,NA,72
m,21,75,1.2000000000000028,6.400000000000006,NA,79
m,21,80,0.7999999999999972,3.4000000000000057,NA,88
m,21,85,0.29999999999999716,1.6999999999999886,NA,71
m,21,90,0,1.3999999999999986,NA,50
m,21,95,0,0.5,NA,19
m,21,100,0,0.09999999999999987,NA,0.9999999999999999
m,22,0,0,3.700000000000003,NA,3
m,22,5,0,4.300000000000011,NA,0
m,22,10,0,5.900000000000006,NA,2
m,22,15,0,8.099999999999994,NA,0
m,22,20,0,11.800000000000011,NA,2
m,22,25,0.1,14.199999999999989,NA,0
m,22,30,0,12.899999999999977,NA,2
m,22,35,0,11.099999999999966,NA,5
m,22,40,0,11.300000000000011,NA,3
m,22,45,0.10000000000000009,10.699999999999989,NA,5
m,22,50,0.30000000000000027,10.699999999999989,NA,16
m,22,55,0.5,11.300000000000011,NA,12
m,22,60,1,11.100000000000023,NA,37
m,22,65,1.7000000000000028,7.899999999999977,NA,47
m,22,70,2.200000000000003,4.699999999999989,NA,70
m,22,75,2.799999999999997,3.299999999999983,NA,79
m,22,80,3,4,NA,78
m,22,85,2,3,NA,67
m,22,90,0.8000000000000007,0.9000000000000057,NA,43
m,22,95,0.10000000000000142,0.10000000000000142,NA,12
m,22,100,0,0,NA,1
m,23,0,0,5,NA,3.9999999999999996
m,23,5,0,4.8999999999999915,NA,0
m,23,10,0,6,NA,0
m,23,15,0,7.100000000000023,NA,0
m,23,20,0,8.899999999999977,NA,0
m,23,25,-0.1,10.100000000000023,NA,0.9999999999999999
m,23,30,0,10.100000000000023,NA,0
m,23,35,0,9,NA,1.9999999999999998
m,23,40,0,8.199999999999989,NA,1.9999999999999998
m,23,45,0,7.800000000000011,NA,5
m,23,50,0,8.100000000000023,NA,12
m,23,55,0.09999999999999964,6.800000000000011,NA,19
m,23,60,0,4.800000000000011,NA,36
m,23,65,0.29999999999999716,5.199999999999989,NA,35
m,23,70,1.5,7.300000000000011,NA,73
m,23,75,1.5,6.700000000000017,NA,80
m,23,80,0.20000000000000284,3.9000000000000057,NA,93
m,23,85,-0.29999999999999716,1.0999999999999943,NA,78
m,23,90,0,0,NA,50
m,23,95,0.09999999999999964,-0.10000000000000142,NA,7.999999999999999
m,23,100,0,-0.09999999999999987,NA,0.9999999999999999
m,24,0,0,2.700000000000003,NA,6
m,24,5,0,3.299999999999997,NA,0
m,24,10,0,4.3999999999999915,NA,0
m,24,15,0,5.599999999999994,NA,0
m,24,20,0,6.600000000000023,NA,3
m,24,25,0,7.399999999999977,NA,3
m,24,30,0,7.800000000000011,NA,2
m,24,35,0,7.100000000000023,NA,2
m,24,40,0,6.800000000000011,NA,5
m,24,45,0,7.199999999999989,NA,6
m,24,50,0,8.399999999999977,NA,12
m,24,55,0,6.600000000000023,NA,24
m,24,60,0,3.099999999999966,NA,34
m,24,65,0,1.900000000000034,NA,47
m,24,70,-0.20000000000000284,2.3999999999999773,NA,72
m,24,75,0.20000000000000284,1.599999999999966,NA,77
m,24,80,1.0999999999999943,0.5,NA,82
m,24,85,1,0.5,NA,80
m,24,90,0.10000000000000142,0.6999999999999957,NA,47
m,24,95,-0.09999999999999964,0.3000000000000007,NA,19
m,24,100,0,0.09999999999999987,NA,1
m,25,0,0,6.799999999999997,NA,2
m,25,5,0,6.200000000000003,NA,0
m,25,10,0,6.700000000000003,NA,0
m,25,15,0,7.199999999999989,NA,1
m,25,20,0,9.399999999999977,NA,2
m,25,25,0,12.600000000000023,NA,0
m,25,30,0,14.199999999999989,NA,0
m,25,35,0,12.899999999999977,NA,2
m,25,40,0,11.699999999999989,NA,5
m,25,45,0,11.300000000000011,NA,11
m,25,50,0,12.800000000000011,NA,15
m,25,55,0,11.299999999999955,NA,16
m,25,60,0.40000000000000036,8.200000000000045,NA,32
m,25,65,0.6000000000000014,7.899999999999977,NA,50
m,25,70,0.10000000000000142,10.199999999999989,NA,66
m,25,75,-0.09999999999999432,8.800000000000011,NA,72
m,25,80,0.4000000000000057,5.5,NA,67
m,25,85,0.5,2.5,NA,67
m,25,90,0.09999999999999787,0.8000000000000043,NA,53
m,25,95,-0.10000000000000142,0.1999999999999993,NA,12
m,25,100,0,0,NA,4
m,26,0,0,4.3999999999999915,NA,7
m,26,5,0,2.6000000000000085,NA,0
m,26,10,0,1.1000000000000085,NA,0
m,26,15,0,0.9000000000000057,NA,0
m,26,20,0,4.300000000000011,NA,1
m,26,25,0,8.699999999999989,NA,3
m,26,30,0,8,NA,4
m,26,35,0,6,NA,2
m,26,40,0,5.5,NA,3
m,26,45,0,5.5,NA,3
m,26,50,0,5.699999999999989,NA,9
m,26,55,0,4.2000000000000455,NA,34
m,26,60,0,2.099999999999966,NA,35
m,26,65,0,1.900000000000034,NA,42
m,26,70,0,2.8000000000000114,NA,61
m,26,75,0,2.1999999999999886,NA,94
m,26,80,0.09999999999999432,0.9000000000000057,NA,71
m,26,85,0,0.10000000000002274,NA,73
m,26,90,0,0.09999999999999432,NA,42
m,26,95,0,-0.09999999999999964,NA,17
m,26,100,0,0,NA,1
m,27,0,0,0.9000000000000057,NA,3
m,27,5,0,1.0999999999999943,NA,0
m,27,10,0,1.6999999999999886,NA,0
m,27,15,0,3.4000000000000057,NA,0.9999999999999999
m,27,20,0,8.5,NA,3.9999999999999996
m,27,25,0,12.5,NA,1.9999999999999998
m,27,30,0,9.300000000000011,NA,3
m,27,35,0,5.600000000000023,NA,1.9999999999999998
m,27,40,0,4.600000000000023,NA,1.9999999999999998
m,27,45,0,5.399999999999977,NA,0.9999999999999999
m,27,50,0,6.7000000000000455,NA,15.999999999999998
m,27,55,0,5.399999999999977,NA,28
m,27,60,0,2.6999999999999886,NA,45
m,27,65,0,2.2999999999999545,NA,45
m,27,70,0.8999999999999986,3.3999999999999773,NA,53
m,27,75,1.0999999999999943,2.6000000000000227,NA,85
m,27,80,0.20000000000000284,0.8999999999999773,NA,72
m,27,85,-0.20000000000000284,0.09999999999999432,NA,77
m,27,90,0,0,NA,50
m,27,95,0.10000000000000142,0,NA,15.999999999999998
m,27,100,0,0,NA,0.9999999999999999
m,28,0,0,0,NA,1.9999999999999998
m,28,5,0,3,NA,0
m,28,10,0,6.800000000000011,NA,0.9999999999999999
m,28,15,0,10.099999999999994,NA,0
m,28,20,0,11.599999999999966,NA,0.9999999999999999
m,28,25,0,8.400000000000034,NA,3.9999999999999996
m,28,30,0,5,NA,0.9999999999999999
m,28,35,0,6.099999999999966,NA,3.9999999999999996
m,28,40,0,10.399999999999977,NA,3.9999999999999996
m,28,45,0,10.600000000000023,NA,6
m,28,50,0,6.399999999999977,NA,15.999999999999998
m,28,55,0,5.600000000000023,NA,15.999999999999998
m,28,60,0,7.400000000000034,NA,34
m,28,65,0,5.600000000000023,NA,42
m,28,70,0,2.3000000000000114,NA,60
m,28,75,0,0.6999999999999886,NA,79
m,28,80,0,1,NA,76
m,28,85,0,0.9000000000000057,NA,73
m,28,90,0,0.10000000000000142,NA,47
m,28,95,0,0,NA,12
m,28,100,0,0,NA,0
m,29,0,0,-0.4000000000000057,NA,2
m,29,5,0,2.4000000000000057,NA,0
m,29,10,0,6.099999999999994,NA,0
m,29,15,0,9,NA,1
m,29,20,0,10.5,NA,4
m,29,25,0,10.5,NA,3
m,29,30,0,10.099999999999966,NA,1
m,29,35,0,7.900000000000034,NA,1
m,29,40,0,6.2000000000000455,NA,5
m,29,45,0,8.799999999999955,NA,7
m,29,50,0,15.100000000000023,NA,14
m,29,55,0,12.899999999999977,NA,28
m,29,60,-0.09999999999999964,5.399999999999977,NA,33
m,29,65,0.10000000000000142,3.5,NA,47
m,29,70,0,5.5,NA,77.99999999999999
m,29,75,0,4.5,NA,90
m,29,80,-0.09999999999999432,1.6000000000000227,NA,84
m,29,85,0,0.5,NA,76
m,29,90,0,0.7000000000000028,NA,46
m,29,95,0,0.20000000000000107,NA,19
m,29,100,0,0,NA,1
m,30,0,0,4.700000000000003,NA,2
m,30,5,0,5.299999999999997,NA,1
m,30,10,0,7.300000000000011,NA,1
m,30,15,0,11.699999999999989,NA,2
m,30,20,0,23.100000000000023,NA,2
m,30,25,0,32.89999999999998,NA,4
m,30,30,0,30.30000000000001,NA,4
m,30,35,0,27.69999999999999,NA,5
m,30,40,0,32.19999999999999,NA,5
m,30,45,0,31.800000000000068,NA,6
m,30,50,0,25.299999999999955,NA,9
m,30,55,0,18.69999999999999,NA,19
m,30,60,0,13.800000000000011,NA,33
m,30,65,0,8.300000000000011,NA,47
m,30,70,0.5,3.900000000000034,NA,59
m,30,75,0.5,2.1000000000000227,NA,80
m,30,80,0.09999999999999432,3,NA,75
m,30,85,-0.10000000000000142,2,NA,67
m,30,90,0,0.19999999999999574,NA,49
m,30,95,0,-0.10000000000000142,NA,13
m,30,100,0,0,NA,2
m,31,0,0,10.600000000000009,NA,1
m,31,5,0,17.39999999999999,NA,0
m,31,10,0,28.299999999999983,NA,1
m,31,15,0,36.70000000000002,NA,2
m,31,20,0,42.5,NA,5
m,31,25,0,46.5,NA,2
m,31,30,0,48,NA,0
m,31,35,0,41,NA,2
m,31,40,0,32.900000000000034,NA,4
m,31,45,0,31.09999999999991,NA,8
m,31,50,0,40.89999999999998,NA,13
m,31,55,0,41.099999999999966,NA,22
m,31,60,0,28.19999999999999,NA,24
m,31,65,0,14.800000000000011,NA,48
m,31,70,-0.10000000000000142,7,NA,71
m,31,75,0.09999999999999432,2,NA,69
m,31,80,0.4000000000000057,-0.20000000000001705,NA,93
m,31,85,0.6000000000000014,0.09999999999999432,NA,66
m,31,90,0.6000000000000014,0.6000000000000014,NA,42
m,31,95,0.1999999999999993,0.3000000000000007,NA,20
m,31,100,0,0,NA,1
m,32,0,0,13.299999999999997,NA,2
m,32,5,0,23.700000000000017,NA,0
m,32,10,0,40.5,NA,1
m,32,15,0,54.400000000000006,NA,0
m,32,20,0,64.60000000000002,NA,2
m,32,25,0,60.39999999999998,NA,3
m,32,30,0.19999999999999998,46,NA,1
m,32,35,0.49999999999999994,32.89999999999998,NA,5
m,32,40,-0.5,26.299999999999955,NA,6
m,32,45,-1.3,25.700000000000045,NA,7
m,32,50,0.19999999999999973,32.5,NA,16
m,32,55,1,31.5,NA,25
m,32,60,0.09999999999999964,21.100000000000023,NA,19
m,32,65,-0.10000000000000142,11.899999999999977,NA,36
m,32,70,0.5,7.599999999999966,NA,60
m,32,75,0.5,4.399999999999977,NA,73
m,32,80,0.5999999999999943,2.700000000000017,NA,82
m,32,85,0.3999999999999986,1.299999999999983,NA,80
m,32,90,0.10000000000000142,0.30000000000000426,NA,45
m,32,95,0,0,NA,8
m,32,100,0,0,NA,1
m,33,0,0,9.799999999999997,NA,1
m,33,5,0,18.19999999999999,NA,1
m,33,10,0,32.400000000000006,NA,0
m,33,15,0,44.69999999999999,NA,1
m,33,20,0,53.19999999999999,NA,1
m,33,25,0,46.80000000000007,NA,2
m,33,30,0,30.700000000000045,NA,2
m,33,35,0,20.400000000000034,NA,4
m,33,40,0,17.700000000000045,NA,3
m,33,45,0,17.299999999999955,NA,8
m,33,50,0,18.90000000000009,NA,12
m,33,55,0,17.100000000000023,NA,31
m,33,60,0,12,NA,32
m,33,65,0,7,NA,52
m,33,70,0,3.900000000000034,NA,74
m,33,75,0,2.1000000000000227,NA,83
m,33,80,0,1.799999999999983,NA,80
m,33,85,0,1.3000000000000114,NA,62
m,33,90,0,0.5999999999999943,NA,42
m,33,95,0,0.09999999999999964,NA,16
m,33,100,0,0,NA,1
m,34,0,0,4.099999999999994,NA,4
m,34,5,0,10.900000000000006,NA,1
m,34,10,0,23.100000000000023,NA,0
m,34,15,0,35.80000000000001,NA,0
m,34,20,0,47.19999999999999,NA,1
m,34,25,0,42.799999999999955,NA,3
m,34,30,0,26,NA,3
m,34,35,0,17.999999999999943,NA,4
m,34,40,0,20.399999999999977,NA,6
m,34,45,0,21.600000000000023,NA,4
m,34,50,0,18.899999999999977,NA,14.000000000000002
m,34,55,0,15.100000000000023,NA,19
m,34,60,0,12,NA,23
m,34,65,0,9,NA,55
m,34,70,-0.10000000000000142,6.899999999999977,NA,53
m,34,75,0.10000000000000853,4,NA,83
m,34,80,0.5,1.9000000000000057,NA,90
m,34,85,0.5,1.0999999999999943,NA,86
m,34,90,0,0.7000000000000028,NA,53
m,34,95,0,0.3000000000000007,NA,20.000000000000004
m,34,100,0,0.10000000000000009,NA,3
m,35,0,0,10.599999999999994,NA,3
m,35,5,0,16.400000000000006,NA,0
m,35,10,0,28.5,NA,0
m,35,15,0,48.5,NA,1
m,35,20,0,81.5,NA,2
m,35,25,0,89.5,NA,2
m,35,30,0,58.89999999999998,NA,1
m,35,35,0,40.10000000000002,NA,4
m,35,40,0,42.89999999999998,NA,0
m,35,45,0,44.10000000000002,NA,1
m,35,50,0,37.69999999999993,NA,8
m,35,55,0,27.299999999999955,NA,18
m,35,60,0,19.80000000000001,NA,30
m,35,65,0,16.19999999999999,NA,47
m,35,70,0.4000000000000057,14.5,NA,60
m,35,75,0.5999999999999943,8.599999999999966,NA,88
m,35,80,0.20000000000000284,2.5999999999999943,NA,82
m,35,85,-0.10000000000000142,0.30000000000001137,NA,66
m,35,90,0,0.6000000000000014,NA,45
m,35,95,0,0.29999999999999893,NA,15
m,35,100,0,0,NA,0
m,36,0,0,19.600000000000023,NA,1
m,36,5,0,40.39999999999998,NA,0
m,36,10,0,75.5,NA,0
m,36,15,0,101.49999999999994,NA,1
m,36,20,0,112.10000000000002,NA,1
m,36,25,0,98.89999999999998,NA,2
m,36,30,0,77.89999999999998,NA,1
m,36,35,0,65.10000000000002,NA,5
m,36,40,0,67.10000000000002,NA,6
m,36,45,0,72.89999999999998,NA,5
m,36,50,0,79.70000000000005,NA,3
m,36,55,0,69.30000000000007,NA,13
m,36,60,-0.09999999999999964,48.10000000000002,NA,31
m,36,65,0.10000000000000142,33.900000000000034,NA,40
m,36,70,0.3999999999999986,29.600000000000023,NA,60
m,36,75,0.6000000000000085,20.400000000000034,NA,72
m,36,80,0.3999999999999915,10.900000000000006,NA,76
m,36,85,0.5,4.099999999999994,NA,84
m,36,90,0.6999999999999993,1,NA,47
m,36,95,0.3000000000000007,0,NA,17
m,36,100,0.09999999999999987,0,NA,0
m,37,0,0,14.099999999999994,NA,1
m,37,5,0,44.900000000000034,NA,2
m,37,10,0,102.69999999999999,NA,0
m,37,15,0,157.4000000000001,NA,1
m,37,20,0,190.69999999999993,NA,0
m,37,25,0,167.30000000000007,NA,5.000000000000001
m,37,30,0,113.5,NA,4
m,37,35,0,86.5,NA,3
m,37,40,0,96.19999999999993,NA,3
m,37,45,0,115.80000000000007,NA,6
m,37,50,0,130.20000000000005,NA,11
m,37,55,0,106.79999999999995,NA,24
m,37,60,0,68.19999999999993,NA,41
m,37,65,0,49.799999999999955,NA,39
m,37,70,0.29999999999999716,48.599999999999966,NA,61
m,37,75,0.6999999999999886,34.39999999999998,NA,89
m,37,80,1.2000000000000028,17.19999999999999,NA,83
m,37,85,0.9000000000000057,6.900000000000006,NA,87
m,37,90,0.09999999999999787,3.1000000000000014,NA,44
m,37,95,-0.10000000000000142,0.8000000000000007,NA,19
m,37,100,-0.09999999999999987,0.09999999999999987,NA,2
m,38,0,0,28.599999999999994,NA,3
m,38,5,0,73.39999999999998,NA,0
m,38,10,0,160.90000000000003,NA,0
m,38,15,0,237,NA,1.9999999999999998
m,38,20,0,264.60000000000014,NA,0.9999999999999999
m,38,25,0,206.39999999999986,NA,0
m,38,30,0,124.79999999999995,NA,1.9999999999999998
m,38,35,0,93.20000000000005,NA,1.9999999999999998
m,38,40,0,110.10000000000002,NA,3.9999999999999996
m,38,45,0,135,NA,7
m,38,50,0,148.5,NA,17
m,38,55,0,123.5,NA,24
m,38,60,0,80.70000000000005,NA,35
m,38,65,0,50.39999999999998,NA,46
m,38,70,0.30000000000000426,36.60000000000002,NA,71
m,38,75,0.7000000000000028,24.400000000000034,NA,111.00000000000001
m,38,80,1.1000000000000085,17.19999999999999,NA,100
m,38,85,0.8999999999999986,10.699999999999989,NA,74
m,38,90,0.20000000000000284,4.700000000000003,NA,48
m,38,95,-0.09999999999999964,1.1000000000000014,NA,11
m,38,100,0,0.20000000000000018,NA,3
m,39,0,0,29.80000000000001,NA,0
m,39,5,0,58.19999999999999,NA,0
m,39,10,0,110.89999999999998,NA,0
m,39,15,0,152.0999999999999,NA,0
m,39,20,0,170.5999999999999,NA,4
m,39,25,0,149.4000000000001,NA,3
m,39,30,0,110.29999999999995,NA,0
m,39,35,0,94.69999999999993,NA,1
m,39,40,0,109.10000000000002,NA,0
m,39,45,0,117.79999999999995,NA,10
m,39,50,0,111.70000000000005,NA,13
m,39,55,0,88.20000000000005,NA,19
m,39,60,0.29999999999999893,63.10000000000002,NA,35
m,39,65,0.6999999999999993,46.90000000000009,NA,38
m,39,70,0.7999999999999972,39.099999999999966,NA,80
m,39,75,1.2000000000000028,22.899999999999977,NA,71
m,39,80,1.6999999999999886,9.700000000000045,NA,93
m,39,85,1.1999999999999957,4.300000000000011,NA,79
m,39,90,0.10000000000000142,2.799999999999997,NA,38
m,39,95,-0.09999999999999964,1,NA,15
m,39,100,0,0.10000000000000009,NA,1
m,40,0,0,21.5,NA,1
m,40,5,0,54.5,NA,0
m,40,10,0,117.5,NA,0
m,40,15,0,157.5,NA,1
m,40,20,0,151.0999999999999,NA,3
m,40,25,0,119.90000000000009,NA,1
m,40,30,0,97.10000000000014,NA,2
m,40,35,0,89.89999999999998,NA,2
m,40,40,0,104.79999999999995,NA,3
m,40,45,0,120.20000000000005,NA,6
m,40,50,0,126,NA,14
m,40,55,0,99.10000000000002,NA,21
m,40,60,-0.09999999999999964,62,NA,21
m,40,65,0,43,NA,47
m,40,70,1.2999999999999972,40.30000000000007,NA,73
m,40,75,1.7000000000000028,31.69999999999999,NA,85
m,40,80,0.9000000000000057,21.799999999999955,NA,78
m,40,85,1.1000000000000014,11.199999999999989,NA,76
m,40,90,1.8999999999999986,3.5999999999999943,NA,51
m,40,95,0.9000000000000004,0.5,NA,18
m,40,100,0.09999999999999987,0,NA,2
m,41,0,0,25.69999999999999,NA,1
m,41,5,0,47.30000000000001,NA,0
m,41,10,0,87.69999999999993,NA,1
m,41,15,0,124.29999999999995,NA,0
m,41,20,0,157,NA,0
m,41,25,0,163,NA,1
m,41,30,0,134,NA,0
m,41,35,0,108,NA,1
m,41,40,0,109.29999999999995,NA,1
m,41,45,0,121.79999999999995,NA,11
m,41,50,0,139.19999999999982,NA,6
m,41,55,0,120.79999999999995,NA,17
m,41,60,0.40000000000000036,80.39999999999998,NA,39
m,41,65,0.6999999999999993,52.59999999999991,NA,42
m,41,70,1,41.299999999999955,NA,59
m,41,75,1,26.69999999999999,NA,77
m,41,80,1,15.600000000000023,NA,89
m,41,85,1.000000000000007,8.400000000000006,NA,75
m,41,90,0.6999999999999957,3.799999999999997,NA,33
m,41,95,0.29999999999999893,1,NA,19
m,41,100,0.10000000000000009,0.19999999999999973,NA,1
m,42,0,0,43,NA,2
m,42,5,0,108,NA,1
m,42,10,0,235.10000000000014,NA,0
m,42,15,0,318,NA,1
m,42,20,0,317.3000000000002,NA,2
m,42,25,0,270.6999999999998,NA,0
m,42,30,0,222.79999999999995,NA,2
m,42,35,0,196.20000000000005,NA,2
m,42,40,0,208.80000000000018,NA,4
m,42,45,0,218.0999999999999,NA,10
m,42,50,0,219.60000000000014,NA,12
m,42,55,0,183.29999999999995,NA,26
m,42,60,-0.09999999999999964,128.69999999999993,NA,23
m,42,65,0.10000000000000142,89.40000000000009,NA,52
m,42,70,1.1000000000000014,70.29999999999995,NA,83
m,42,75,1.8999999999999915,42.80000000000001,NA,94
m,42,80,1.5,22.19999999999999,NA,80
m,42,85,1.5,9.900000000000006,NA,86
m,42,90,1.9000000000000057,3.4000000000000057,NA,45
m,42,95,0.8000000000000007,0.5999999999999979,NA,10
m,42,100,0.19999999999999996,0,NA,1
m,43,0,0,61.19999999999999,NA,4
m,43,5,0,139.79999999999995,NA,0
m,43,10,0,290.29999999999995,NA,0
m,43,15,0,384.7000000000003,NA,1
m,43,20,0,382.4000000000001,NA,0
m,43,25,0,317.7000000000003,NA,2
m,43,30,0,251.29999999999995,NA,2
m,43,35,0,230.70000000000005,NA,2
m,43,40,0,267.29999999999995,NA,3.0000000000000004
m,43,45,0,283.70000000000005,NA,9
m,43,50,0,261.0999999999999,NA,12.000000000000002
m,43,55,0.10000000000000053,194,NA,25
m,43,60,0.6999999999999993,130.29999999999995,NA,39
m,43,65,1.2999999999999972,97.69999999999993,NA,50
m,43,70,1.6000000000000014,86.5,NA,73
m,43,75,2.4000000000000057,55.400000000000034,NA,99
m,43,80,3.799999999999997,27.80000000000001,NA,101
m,43,85,3.299999999999997,13.099999999999994,NA,81
m,43,90,1.5999999999999943,6.200000000000003,NA,50
m,43,95,0.40000000000000036,1.6000000000000014,NA,17
m,43,100,0,0.20000000000000018,NA,5
m,44,0,NA,NA,NA,NA
m,44,5,NA,NA,NA,NA
m,44,10,NA,NA,NA,NA
m,44,15,NA,NA,NA,NA
m,44,20,NA,NA,NA,NA
m,44,25,NA,NA,NA,NA
m,44,30,NA,NA,NA,NA
m,44,35,NA,NA,NA,NA
m,44,40,NA,NA,NA,NA
m,44,45,NA,NA,NA,NA
m,44,50,NA,NA,NA,NA
m,44,55,NA,NA,NA,NA
m,44,60,NA,NA,NA,NA
m,44,65,NA,NA,NA,NA
m,44,70,NA,NA,NA,NA
m,44,75,NA,NA,NA,NA
m,44,80,NA,NA,NA,NA
m,44,85,NA,NA,NA,NA
m,44,90,NA,NA,NA,NA
m,44,95,NA,NA,NA,NA
m,44,100,NA,NA,NA,NA
